track_id,title,artists,explicit,track_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_id,total_followers,genres,artist_popularity
6J9ULUfgdVZfWnofbtLkfh,All My Life,Lil Baby,True,60,0.141,0.828,190867,0.623,1.79e-05,2,0.555,-5.687,1,0.408,137.049,4,0.225,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",87
0lOQaZwX9AkAiSvObh4G70,All to Myself,Future,True,70,0.0623,0.734,254320,0.539,1.54e-05,4,0.309,-7.244,0,0.0429,117.98,4,0.18,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
0lOQaZwX9AkAiSvObh4G70,All to Myself,Metro Boomin,True,70,0.0623,0.734,254320,0.539,1.54e-05,4,0.309,-7.244,0,0.0429,117.98,4,0.18,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],89
0lOQaZwX9AkAiSvObh4G70,All to Myself,The Weeknd,True,70,0.0623,0.734,254320,0.539,1.54e-05,4,0.309,-7.244,0,0.0429,117.98,4,0.18,1Xyo4u8uXC1ZmMpatF05PJ,94880636,"['canadian contemporary r&b', 'canadian pop', 'pop']",96
0cGn4vxyoBftN61XUv2aQk,Show of Hands,Future,True,62,0.0396,0.78,213853,0.719,0,8,0.43,-4.167,0,0.347,137.18,4,0.384,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
0cGn4vxyoBftN61XUv2aQk,Show of Hands,Metro Boomin,True,62,0.0396,0.78,213853,0.719,0,8,0.43,-4.167,0,0.347,137.18,4,0.384,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],89
0cGn4vxyoBftN61XUv2aQk,Show of Hands,A$AP Rocky,True,62,0.0396,0.78,213853,0.719,0,8,0.43,-4.167,0,0.347,137.18,4,0.384,13ubrt8QOOCPljQ2FL1Kca,15363272,"['east coast hip hop', 'hip hop', 'rap']",86
6Gf8Op8esgwchp44p1tIDp,Luv Bad Bitches,Future,True,58,0.522,0.781,196133,0.593,0,7,0.106,-5.185,1,0.134,137.021,4,0.522,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
6Gf8Op8esgwchp44p1tIDp,Luv Bad Bitches,Metro Boomin,True,58,0.522,0.781,196133,0.593,0,7,0.106,-5.185,1,0.134,137.021,4,0.522,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],89
6Gf8Op8esgwchp44p1tIDp,Luv Bad Bitches,Brownstone,True,58,0.522,0.781,196133,0.593,0,7,0.106,-5.185,1,0.134,137.021,4,0.522,,,,
5pF8pF6U8ZDGTQmTY71hYn,This Sunday,Future,True,54,0.659,0.702,198947,0.691,0,0,0.114,-5.071,1,0.246,84.253,4,0.146,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
5pF8pF6U8ZDGTQmTY71hYn,This Sunday,Metro Boomin,True,54,0.659,0.702,198947,0.691,0,0,0.114,-5.071,1,0.246,84.253,4,0.146,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],89
7ovB5FvDwq1g7AG9ICYaNY,overseas,Ken Carson,True,68,0.00345,0.484,141032,0.776,0,6,0.155,-3.485,0,0.0317,150.876,4,0.139,3gBZUcNeVumkeeJ19CY2sX,2283775,['rage rap'],82
6c0rii1TOf2fvq3hhqqExW,Nights Like This,Future,True,60,0.2,0.692,232267,0.559,0,9,0.22,-6.197,0,0.154,160.025,4,0.311,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
6c0rii1TOf2fvq3hhqqExW,Nights Like This,Metro Boomin,True,60,0.2,0.692,232267,0.559,0,9,0.22,-6.197,0,0.154,160.025,4,0.311,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],89
65M92JpTbAdHmTQm4jGaDa,Think I'm In Love With You,Chris Stapleton,False,66,0.187,0.671,222800,0.418,0.215,6,0.132,-14.124,0,0.0371,91.866,4,0.607,4YLtscXsxbVgi031ovDDdh,7755671,"['contemporary country', 'outlaw country']",83
48X5k2vce5rXckgDAnXMsa,Dirt Cheap,Cody Johnson,False,72,0.111,0.62,239347,0.507,0,1,0.101,-5.891,1,0.0307,120.065,4,0.266,6zLBxLdl60ekBLpawtT63I,1510154,"['classic texas country', 'contemporary country', 'modern country pop']",78
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,d4vd,False,77,0.0288,0.565,157974,0.593,0,8,0.215,-5.864,1,0.0883,120.509,4,0.429,5y8tKLUfMvliMe8IKamR32,3151903,"['bedroom pop', 'bedroom r&b']",81
4Orf7Hvci6SZrPIoUjGuFY,Streets Made Me A King,Future,True,64,0.212,0.708,184733,0.757,4.83e-06,4,0.0968,-5.369,0,0.387,171.032,4,0.315,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
4Orf7Hvci6SZrPIoUjGuFY,Streets Made Me A King,Metro Boomin,True,64,0.212,0.708,184733,0.757,4.83e-06,4,0.0968,-5.369,0,0.387,171.032,4,0.315,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],89
0ho8zpOysOSWZM9C4jALaV,Came to the Party,Future,True,55,0.0536,0.597,198080,0.451,0.000438,10,0.108,-9.45,0,0.312,87.009,4,0.0864,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
0ho8zpOysOSWZM9C4jALaV,Came to the Party,Metro Boomin,True,55,0.0536,0.597,198080,0.451,0.000438,10,0.108,-9.45,0,0.312,87.009,4,0.0864,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],89
7nQXU7lu0RhVOSmsa3teKj,Nobody Knows My Struggle,Future,True,54,0.00874,0.724,205720,0.892,0.000388,10,0.544,-4.012,0,0.07,140.06,4,0.253,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
7nQXU7lu0RhVOSmsa3teKj,Nobody Knows My Struggle,Metro Boomin,True,54,0.00874,0.724,205720,0.892,0.000388,10,0.544,-4.012,0,0.07,140.06,4,0.253,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],89
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),Taylor Swift,False,84,0.502,0.504,228965,0.386,1.53e-05,11,0.0961,-10.976,1,0.0308,192.004,4,0.281,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),Post Malone,False,84,0.502,0.504,228965,0.386,1.53e-05,11,0.0961,-10.976,1,0.0308,192.004,4,0.281,246dkjvS1zLTtiykXe5h60,45853554,"['dfw rap', 'melodic rap', 'pop', 'rap']",91
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,True,75,0.56,0.541,261228,0.366,1e-06,11,0.0946,-10.412,1,0.0748,159.707,4,0.168,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,True,83,0.123,0.701,218005,0.751,0,0,0.15,-8.39,1,0.0502,129.994,4,0.22,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
4PdLaGZubp4lghChqp8erB,The Tortured Poets Department,Taylor Swift,True,72,0.0483,0.604,293048,0.428,0,0,0.126,-8.441,1,0.0255,110.259,4,0.292,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,False,70,0.73,0.423,262975,0.533,0.00264,9,0.0816,-11.388,1,0.322,160.218,4,0.248,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,False,70,0.137,0.596,203801,0.563,0,0,0.302,-7.362,1,0.0269,97.073,4,0.481,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,True,71,0.384,0.521,340428,0.72,0,4,0.135,-7.684,1,0.104,79.943,4,0.438,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),Taylor Swift,True,71,0.178,0.533,215463,0.573,0,0,0.309,-7.123,1,0.138,150.088,4,0.398,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),Florence + The Machine,True,71,0.178,0.533,215463,0.573,0,0,0.309,-7.123,1,0.138,150.088,4,0.398,1moxjboGR7GNWYIMWsRjgG,6915728,"['baroque pop', 'modern rock', 'neo mellow', 'uk alternative pop']",78
36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,Taylor Swift,False,74,0.315,0.606,334085,0.338,0,0,0.106,-10.555,1,0.048,119.88,4,0.238,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,False,77,0.607,0.626,254366,0.428,0,2,0.0921,-8.374,1,0.0261,94.95,3,0.487,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3fO566xJgwxIa3qGCGBvIC,Fresh Out The Slammer,Taylor Swift,False,64,0.624,0.33,210789,0.483,0,9,0.111,-9.394,1,0.0399,87.115,4,0.34,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3YkNIrAvbKNrrwwEd7NVLl,loml,Taylor Swift,True,74,0.858,0.423,277157,0.272,0,0,0.108,-12.56,1,0.0489,78.539,3,0.195,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,Taylor Swift,False,68,0.422,0.64,196900,0.421,0,0,0.103,-8.802,1,0.0273,100.056,4,0.353,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
1xtw1krCR6Dw2KwkXw5z63,The Smallest Man Who Ever Lived,Taylor Swift,True,74,0.52,0.426,245542,0.41,0,10,0.338,-9.083,1,0.0581,142.377,1,0.263,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,True,72,0.0153,0.598,232774,0.696,0,2,0.219,-4.789,1,0.112,91.057,4,0.209,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96
5chnRTB9qMK3W1M41SnU9s,I Can Fix Him (No Really I Can),Taylor Swift,False,69,0.768,0.661,156298,0.257,1.72e-06,6,0.176,-13.961,0,0.045,106.896,4,0.318,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
4d9PtIEVij9jW5OaLinH66,Clara Bow,Taylor Swift,False,69,0.636,0.686,216662,0.318,0.00144,7,0.106,-11.046,1,0.0263,104.088,4,0.214,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
7ogK4lJDVDMU6A6vYR5rvD,thanK you aIMee,Taylor Swift,True,69,0.609,0.609,263817,0.541,0,7,0.122,-8.013,1,0.0346,95.997,4,0.252,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
1GP8VW5Wk2w2obkWjGCGXd,So High School,Taylor Swift,False,70,0.0274,0.366,228800,0.866,3.07e-06,7,0.106,-4.514,1,0.0466,176.07,4,0.293,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
62E2nR0od0M5HYxuYLaDz7,The Black Dog,Taylor Swift,True,74,0.707,0.527,238857,0.27,0,0,0.102,-10.855,1,0.038,154.042,4,0.23,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
1kcwpPDQnqEqmezzXdJTCP,imgonnagetyouback,Taylor Swift,False,75,0.608,0.784,222072,0.391,0,9,0.252,-9.471,1,0.0633,110.007,4,0.15,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
4EF6IyONolQy0bIQXm2EmX,The Albatross,Taylor Swift,False,70,0.655,0.352,183879,0.479,0,2,0.0935,-8.942,1,0.0583,172.013,4,0.292,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
18WFFUIsewmA8g31KAeo3e,The Prophecy,Taylor Swift,False,76,0.825,0.421,249807,0.525,2.67e-06,10,0.308,-10.359,1,0.0472,167.927,4,0.535,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3hlGuz3loYoLfI3bpwieWq,I Hate It Here,Taylor Swift,False,73,0.717,0.485,243876,0.562,0,2,0.357,-7.197,1,0.0346,105.953,4,0.297,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
5Bedn0svl0ZD7RGmJkmKKw,How Did It End?,Taylor Swift,False,75,0.785,0.492,238707,0.379,0.00093,0,0.108,-8.859,1,0.0257,83.993,3,0.273,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
1rmEsOezwf2lmIZTMAO5Ag,Chloe or Sam or Sophia or Marcus,Taylor Swift,False,71,0.78,0.516,213281,0.451,0,0,0.105,-8.552,1,0.0446,70.266,4,0.218,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
1Zai5UJ2di3qEuR2HeT2s8,I Look in People's Windows,Taylor Swift,False,69,0.69,0.763,131907,0.274,0,1,0.164,-11.429,0,0.0738,90.796,4,0.385,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
0g4fMVo4JjwnIpTfFfLdxS,Cassandra,Taylor Swift,True,69,0.806,0.587,240206,0.587,0,10,0.137,-9.879,1,0.0595,139.963,4,0.514,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3zMDGj4D8ogaYgAIZPeU7S,Peter,Taylor Swift,False,72,0.805,0.342,283958,0.376,0,0,0.0593,-8.212,1,0.0372,176.859,3,0.29,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
2913xXOVAIDAqxzV2g4VcU,The Bolter,Taylor Swift,True,72,0.638,0.455,238242,0.586,0,0,0.131,-7.978,1,0.0492,183.694,4,0.481,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
1DTRUYVd8rYpla9hhVVwjo,The Manuscript,Taylor Swift,False,68,0.901,0.509,224744,0.256,2.43e-06,0,0.103,-11.665,1,0.0306,94.184,4,0.436,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
2CnjDMdpRjlWv04Xk3s6MW,Robin,Taylor Swift,False,67,0.791,0.476,240893,0.386,0.000423,0,0.1,-10.601,1,0.03,138.265,4,0.158,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],100
3cmdqMDc0Fj4TgPeyDOYTM,Us Vs. Them,$uicideboy$,True,64,0.046,0.651,184633,0.906,0.214,6,0.895,-4.454,1,0.172,77.978,4,0.509,1VPmR4DJC1PlOtd0IADAO0,7945868,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",87
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,False,88,0.0973,0.852,155152,0.697,0.00037,1,0.0678,-5.52,0,0.0439,138.029,4,0.919,1WaFQSHVGZQJTbf0BdxdNo,764648,['chill abstract hip hop'],78
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,True,78,0.046,0.831,383639,0.643,0,1,0.084,-5.002,1,0.11,139.948,4,0.142,2YZyLoL8N0Wb9xBt1NhZWg,34489211,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",94
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,Myke Towers,True,77,0.169,0.786,278644,0.854,2.39e-05,10,0.106,-2.4,0,0.0741,117.994,4,0.522,7iK8PXO48WeuP03g8YR51W,17332647,"['reggaeton', 'trap latino', 'urbano latino']",90
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,Bad Bunny,True,77,0.169,0.786,278644,0.854,2.39e-05,10,0.106,-2.4,0,0.0741,117.994,4,0.522,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",95
0e1KTuawmiFLiK0Lh3nNtM,OKAY,JT,True,64,0.00179,0.71,164074,0.556,0,11,0.36,-6.443,1,0.188,79.035,4,0.372,,,,
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,False,82,0.491,0.646,148318,0.668,0,2,0.212,-5.203,1,0.0282,90.969,4,0.64,11p2E654TTU8e0nZWBR4AL,535627,['singer-songwriter pop'],76
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,True,88,0.0107,0.898,274192,0.472,0,1,0.141,-7.001,1,0.0776,101.061,4,0.214,2YZyLoL8N0Wb9xBt1NhZWg,34489211,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",94
1wFFFzJ5EsKbBWZriAcubN,Family Matters,Drake,True,71,0.0047,0.527,456934,0.492,0,1,0.306,-9.774,1,0.279,164.005,4,0.234,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,Kendrick Lamar,True,71,0.55,0.479,392139,0.802,0.00045,5,0.11,-6.252,1,0.309,74.98,4,0.602,2YZyLoL8N0Wb9xBt1NhZWg,34489211,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",94
4pkb8SbRGeHAvdb87v9rpf,Miles On It,Marshmello,False,81,0.00537,0.634,168454,0.761,0,5,0.549,-4.752,1,0.0472,129.963,4,0.785,64KEffDW9EtZ1y2vBYgq8T,33906667,"['brostep', 'edm', 'pop', 'progressive electro house']",85
4pkb8SbRGeHAvdb87v9rpf,Miles On It,Kane Brown,False,81,0.00537,0.634,168454,0.761,0,5,0.549,-4.752,1,0.0472,129.963,4,0.785,3oSJ7TBVCWMDMiYjXNiCKE,5557999,"['black americana', 'contemporary country', 'country', 'country road']",76
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,Peso Pluma,True,86,0.68,0.722,130615,0.74,3.27e-05,6,0.176,-7.22,0,0.063,132.731,3,0.893,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",93
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,Neton Vega,True,86,0.68,0.722,130615,0.74,3.27e-05,6,0.176,-7.22,0,0.063,132.731,3,0.893,6pV5zH2LzjOUHaAvENdMMa,542833,['corrido'],84
6LAicOLiCrHw0bmaLBDbC8,whatsapp (wassam),Gunna,True,61,0.0167,0.768,148240,0.723,1.47e-05,1,0.127,-5.06,1,0.169,136.003,4,0.211,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",88
0Jagf5iAYYiWAs0BEoWbWZ,Take Her Home,Kenny Chesney,False,47,0.184,0.572,182467,0.825,0,6,0.184,-5.428,1,0.106,149.012,4,0.518,3grHWM9bx2E9vwJCdlRv9O,4586849,"['contemporary country', 'country', 'country road']",71
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),Post Malone,True,84,0.0113,0.644,178206,0.874,0,0,0.227,-4.723,1,0.0265,128.017,4,0.753,246dkjvS1zLTtiykXe5h60,45853554,"['dfw rap', 'melodic rap', 'pop', 'rap']",91
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),Morgan Wallen,True,84,0.0113,0.644,178206,0.874,0,0,0.227,-4.723,1,0.0265,128.017,4,0.753,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],90
4Na2HfNSr58chvfX69fy36,one of wun,Gunna,True,84,0.0872,0.915,144000,0.453,0.000163,10,0.104,-4.589,0,0.27,139.943,4,0.287,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",88
0FPCqTZoiZpEs324IJFFpQ,BOA,Megan Thee Stallion,True,62,0.000436,0.896,154732,0.741,0,0,0.11,-3.429,1,0.303,147.025,4,0.809,181bsRPaVXVlUKXrxwZfHK,9949454,"['houston rap', 'pop', 'rap', 'trap queen']",83
6EUcP55GlbmsmCzfL2vxtZ,on one tonight,Gunna,True,82,0.381,0.887,90760,0.727,1.16e-06,4,0.213,-4.318,0,0.135,130.035,4,0.932,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",88
5zXTskPR6ybGjMoZfJnJ6O,neck on a yacht,Gunna,True,64,0.00736,0.83,155080,0.726,0,11,0.121,-3.996,0,0.114,130.027,4,0.485,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",88
32TTewBmtmhUmYxS1ajqaJ,hakuna matata,Gunna,True,77,0.282,0.926,127853,0.726,0,5,0.11,-4.669,0,0.227,137.975,4,0.69,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",88
5jVExEArvISIYu8mamVgfV,LA DURANGO,Peso Pluma,True,72,0.689,0.737,262883,0.726,0,3,0.169,-7.29,0,0.0537,127.926,3,0.887,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",93
5jVExEArvISIYu8mamVgfV,LA DURANGO,Junior H,True,72,0.689,0.737,262883,0.726,0,3,0.169,-7.29,0,0.0537,127.926,3,0.887,7Gi6gjaWy3DxyilpF1a8Is,20550033,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",91
5jVExEArvISIYu8mamVgfV,LA DURANGO,Eslabon Armado,True,72,0.689,0.737,262883,0.726,0,3,0.169,-7.29,0,0.0537,127.926,3,0.887,0XeEobZplHxzM9QzFQWLiR,5906628,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",79
41TXadM22OIJY04xSW9iuv,collage,Gunna,True,65,0.0164,0.944,147720,0.58,0,1,0.103,-3.775,0,0.202,129.926,4,0.378,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",88
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,False,88,0.246,0.635,172533,0.601,0,1,0.11,-6.129,0,0.0295,123.994,4,0.332,3bO19AOone0ubCsfDXDtYt,821059,['singer-songwriter pop'],80
6uEov3if4LxRGgPASJgai8,Lose My Breath (Feat. Charlie Puth) (Soft Garage Ver.),Stray Kids,False,40,0.347,0.77,197440,0.819,4.02e-06,5,0.179,-5.442,0,0.0949,132.998,4,0.612,2dIgFjalVxs4ThymZ67YCE,17410823,"['k-pop', 'k-pop boy group', 'pop']",86
6uEov3if4LxRGgPASJgai8,Lose My Breath (Feat. Charlie Puth) (Soft Garage Ver.),Charlie Puth,False,40,0.347,0.77,197440,0.819,4.02e-06,5,0.179,-5.442,0,0.0949,132.998,4,0.612,6VuMaDnrHyPL1p4EHjYLi7,23558320,"['pop', 'viral pop']",81
2TX04DO2zwrmoZKos95IA5,back in the a,Gunna,True,64,0.0256,0.893,173227,0.569,0,0,0.177,-6.389,1,0.0734,133.07,4,0.501,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",88
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,False,86,0.0452,0.893,179587,0.4,0.0823,11,0.0632,-7.981,0,0.0643,124.987,4,0.945,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,False,88,0.144,0.7,303440,0.425,0.879,7,0.083,-12.531,1,0.0529,110.015,4,0.521,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,False,97,0.2,0.747,210373,0.507,0.0608,2,0.117,-10.171,1,0.0358,104.978,4,0.438,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,False,93,0.612,0.467,261467,0.247,0.000271,6,0.17,-12.002,0,0.0431,148.101,4,0.126,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
1CsMKhwEmNnmvHUuO5nryA,SKINNY,Billie Eilish,False,79,0.693,0.251,219733,0.252,0.00706,9,0.0968,-14.478,1,0.0375,69.988,4,0.0395,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,Billie Eilish,False,82,0.2,0.467,333987,0.392,0.0174,9,0.106,-9.355,1,0.0908,145.104,4,0.313,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,False,82,0.00877,0.487,210950,0.658,0.00777,5,0.1,-9.973,1,0.0296,142.18,4,0.282,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",87
6TGd66r0nlPaYm3KIoI7ET,THE GREATEST,Billie Eilish,False,82,0.637,0.407,293840,0.192,3.33e-06,7,0.21,-10.99,1,0.0368,128.173,4,0.159,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
2prqm9sPLj10B4Wg0wE5x9,BLUE,Billie Eilish,False,82,0.29,0.349,343120,0.337,0.172,7,0.139,-10.671,1,0.0407,142.01,4,0.0365,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
1LLUoftvmTjVNBHZoQyveF,THE DINER,Billie Eilish,False,79,0.243,0.857,186347,0.386,0.0931,1,0.111,-9.761,1,0.168,125.017,4,0.661,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
7DpUoxGSdlDHfqCYj0otzU,BITTERSUITE,Billie Eilish,False,77,0.815,0.521,298440,0.254,0.884,9,0.114,-14.409,0,0.0399,125.021,4,0.153,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",96
2PgjJ90q1zETqCX68dxgyd,Sweet Dreams,Koe Wetzel,False,63,0.251,0.71,173269,0.57,0.000306,2,0.117,-4.99,0,0.0295,75.036,4,0.486,1Tie3AZgLQZqYEp8Fv4zOZ,847128,"['classic texas country', 'modern country pop']",74
0HGItm7Ox9AnHZbx26nkE4,HEAT STICK,Shoreline Mafia,True,70,0.0726,0.942,137143,0.461,9.54e-06,11,0.111,-8.233,0,0.302,105.025,4,0.281,,,,
0HGItm7Ox9AnHZbx26nkE4,HEAT STICK,OHGEESY,True,70,0.0726,0.942,137143,0.461,9.54e-06,11,0.111,-8.233,0,0.302,105.025,4,0.281,3ppQEG71r7jVpI8RudzycF,383411,['cali rap'],69
0HGItm7Ox9AnHZbx26nkE4,HEAT STICK,Fenix Flexin,True,70,0.0726,0.942,137143,0.461,9.54e-06,11,0.111,-8.233,0,0.302,105.025,4,0.281,,,,
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,False,85,0.191,0.525,194920,0.488,5.14e-05,0,0.135,-6.909,1,0.038,84.999,4,0.253,40ZNYROS4zLfyyBSs2PGe2,5556240,['classic oklahoma country'],90
