index,artist_id,total_followers,genres,name,artist_popularity
6459,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
6460,13y7CgLHjMVRMDqxdx0Xdo,5710395,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Gucci Mane,78
6461,45TgXXqMDdF8BkjA83OM7z,8085991,['florida rap'],Rod Wave,82
6462,79AyR6ATpj2LTPxfb6FX50,1531718,"['alt z', 'gen z singer-songwriter', 'singer-songwriter pop']",Lauren Spencer Smith,70
6463,56oDRnqbIiwx4mymNEv7dS,5712796,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Lizzo,70
6464,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
6465,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
6466,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
6467,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
6468,1URnnhqYAYcrqrcwql10ft,20711864,"['atl hip hop', 'hip hop', 'rap']",21 Savage,89
6469,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
6470,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6471,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
6472,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
6473,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
6474,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6475,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
6476,4Gso3d4CscCijv0lmajZWs,5381183,['rap'],Don Toliver,88
6477,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
6478,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6479,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
6480,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
6481,1mcTU81TzQhprhouKaTkpq,24480064,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Rauw Alejandro,93
6482,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
6483,5vV3bFXnN6D6N3Nj4xRvaV,8584335,['k-pop'],Jin,85
6484,3BmGtnKgCSGYIUhmivXKWX,10644785,"['dance pop', 'pop', 'talent show']",Kelly Clarkson,78
6485,3oSJ7TBVCWMDMiYjXNiCKE,5557999,"['black americana', 'contemporary country', 'country', 'country road']",Kane Brown,76
6486,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6487,0WEu9SNkrob8JOOJOufiHG,5132,[],Kill Bill Soundtrack,17
6488,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6489,0SbSDzM4X41hnlURed0fcV,75503,['soundtrack'],Carter Burwell,53
6490,6kR7mbHvYkQcEVN2I8pHqU,616,[],Lowshape,28
6491,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6492,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6493,4AIFEMrtoaGz1z3j8OXeR3,57,[],Snooze Narrator,53
6494,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6495,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6496,6xnvNmSzmeOE1bLKnYXKW3,666700,"['britpop', 'new wave', 'punk', 'ska', 'ska revival']",The Specials,59
6497,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6498,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6499,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6500,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6501,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6502,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6503,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6504,2YOf4y7TB6Iy0ClEdy1UJ2,3,[],Faria Szafran Jazz Project,0
6505,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6506,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6507,31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
6508,45TgXXqMDdF8BkjA83OM7z,8085991,['florida rap'],Rod Wave,82
6509,1Vvvx45Apu6dQqwuZQxtgW,1270422,"[""children's music""]",Kidz Bop Kids,68
6510,12vb80Km0Ew53ABfJOepVz,6571794,"['reggaeton', 'trap latino', 'urbano latino']",Ñengo Flow,81
6511,6XkjpgcEsYab502Vr1bBeW,5305054,['musica chihuahuense'],Grupo Frontera,86
6512,0ys2OFYzWYB5hRDLCsBqxt,12551411,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",Fuerza Regida,91
6513,1HY2Jd0NmPuamShAr6KMms,32915877,"['art pop', 'dance pop', 'pop']",Lady Gaga,92
6514,40ZNYROS4zLfyyBSs2PGe2,5556240,['classic oklahoma country'],Zach Bryan,90
6515,2jku7tDXc6XoB6MO2hFuqg,7174674,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",Tory Lanez,82
6516,5y8tKLUfMvliMe8IKamR32,3151903,"['bedroom pop', 'bedroom r&b']",d4vd,81
6517,35WVTyRnKAoaGExqgktVyb,819021,['modern indie pop'],Hotel Ugly,77
6518,6AMd49uBDJfhf30Ak2QR5s,847783,"['new jersey underground rap', 'trap queen']",Coi Leray,72
6519,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
6520,6HvZYsbFfjnjFrWF950C9d,9581949,"['k-pop', 'k-pop girl group']",NewJeans,82
6521,3FfvYsEGaIb52QPXhg4DcH,6633919,"['contemporary country', 'country', 'country road', 'modern country rock']",Jason Aldean,74
6522,0fiWOxhsBsQQvFDtxUQWo0,1167326,"['contemporary country', 'country', 'country road']",Brett Young,67
6523,5YGY8feqx7naU7z4HrwZM6,25089604,['pop'],Miley Cyrus,84
6524,716NhGYqD1jl2wI1Qkgq36,16971597,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",Bizarrap,82
6525,2qoQgPAilErOKCwE2Y8wOG,1376076,['southern hip hop'],GloRilla,83
6526,74KM79TiuVKeVCqs8QtB0B,15277523,['pop'],Sabrina Carpenter,94
6527,1oSPZhvZMIrWW5I41kPkkY,9730251,['k-pop'],Jimin,88
6528,6HvZYsbFfjnjFrWF950C9d,9581949,"['k-pop', 'k-pop girl group']",NewJeans,82
6529,6zLBxLdl60ekBLpawtT63I,1510154,"['classic texas country', 'contemporary country', 'modern country pop']",Cody Johnson,78
6530,3Sz7ZnJQBIHsXLUSo0OQtM,6699004,"['edmonton indie', 'lo-fi indie', 'pov: indie', 'slacker rock']",Mac DeMarco,82
6531,46SHBwWsqBkxI7EeeBEQG7,11202798,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",Kodak Black,82
6532,6Xgp2XMz1fhVYe7i6yNAax,9998703,"['melodic rap', 'rap', 'trap']",Trippie Redd,83
6533,5QNm7E7RU2m64l6Gliu8Oy,1171981,"['contemporary country', 'modern country pop']",HARDY,75
6534,45dkTj5sMRSjrmBSBeiHym,6253251,['pop'],Tate McRae,86
6535,1U1el3k54VvEUzo3ybLPlM,8121334,['colombian pop'],Kali Uchis,86
6536,3DbwFQlvLxRSi2uX8mf81A,1552022,['trap queen'],Sexyy Red,81
6537,7n2Ycct7Beij7Dj7meI4X0,20974323,"['k-pop', 'k-pop girl group', 'pop']",TWICE,79
6538,6Xgp2XMz1fhVYe7i6yNAax,9998703,"['melodic rap', 'rap', 'trap']",Trippie Redd,83
6539,6Xgp2XMz1fhVYe7i6yNAax,9998703,"['melodic rap', 'rap', 'trap']",Trippie Redd,83
6540,77kULmXAQ6vWer7IIHdGzI,1367902,['contemporary country'],Jordan Davis,75
6541,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",Peso Pluma,93
6542,0ErzCpIMyLcjPiwT4elrtZ,8872093,"['memphis hip hop', 'rap']",NLE Choppa,80
6543,3OoC54nEM3Xl7Kn5hsDdpg,269707,['memphis hip hop'],Finesse2tymes,57
6544,5IpS1TN1Crp8Ym4zjiIrtK,466086,"['gym phonk', 'krushfunk']",LXNGVX,76
6545,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6546,2tIP7SsRs7vjIcLrU85W8J,5859977,['australian hip hop'],The Kid LAROI,85
6547,40ZNYROS4zLfyyBSs2PGe2,5556240,['classic oklahoma country'],Zach Bryan,90
6548,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6549,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6550,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
6551,2wY79sveU1sp5g7SokKOiI,24718320,"['pop', 'uk pop']",Sam Smith,84
6552,6icQOAFXDZKsumw3YXyusw,10314972,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Lil Yachty,81
6553,7Gi6gjaWy3DxyilpF1a8Is,20550033,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",Junior H,91
6554,2LRoIwlKmHjgvigdNGBHNo,14845942,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Feid,92
6555,1KCSPY1glIKqW2TotWuXOR,17333896,"['dance pop', 'pop']",P!nk,82
6556,3BEV5FcxOtkQJ7lLRKMh3V,231253,"['contemporary country', 'modern country pop']",Tyler Hubbard,66
6557,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
6558,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
6559,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",Peso Pluma,93
6560,2CmaKO2zEGJ1NWpS1yfVGz,3559155,"['alternative metal', 'rap metal']",Falling In Reverse,76
6561,3LZZPxNDGDFVSIPqf4JuEf,4211471,['bronx drill'],Ice Spice,75
6562,2LRoIwlKmHjgvigdNGBHNo,14845942,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Feid,92
6563,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
6564,3nFkdlSjzX9mRTtwJOzDYB,9579702,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",JAY-Z,85
6565,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
6566,3win9vGIxFfBRag9S63wwf,1431104,"['contemporary country', 'modern country pop']",Bailey Zimmerman,77
6567,3FBEsNyIwRnOHOf1Rv3SLa,71338,['southern hip hop'],Superstar Pride,51
6568,61Ia2p3gdDTW5uyUgSXljc,0,[],HoPe FiG,34
6569,6BH1xcDkwbbyrLMUKECsW1,1974554,['north carolina hip hop'],Toosii,68
6570,3qiHUAX7zY4Qnjx8TNUzVx,5478782,"['pluggnb', 'rage rap']",Yeat,84
6571,1Hsdzj7Dlq2I7tHP7501T4,10008333,['pop'],Niall Horan,77
6572,6AgTAQt8XS6jRWi4sX7w49,12022657,"['chicago rap', 'rap']",Polo G,81
6573,1GmsPCcpKgF9OhlNXjOsbS,1113373,"['alt z', 'boston folk', 'indie pop', 'singer-songwriter pop']",Lizzy McAlpine,75
6574,5R1cUyk9ysrruOo4ErpGjg,52290,['canadian pop'],LU KALA,50
6575,1KCSPY1glIKqW2TotWuXOR,17333896,"['dance pop', 'pop']",P!nk,82
6576,2qoQgPAilErOKCwE2Y8wOG,1376076,['southern hip hop'],GloRilla,83
6577,7x8nK0m0cP2ksQf0mjWdPS,3157340,"['contemporary country', 'country', 'country road']",Dierks Bentley,68
6578,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
6579,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
6580,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
6581,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
6582,4Gso3d4CscCijv0lmajZWs,5381183,['rap'],Don Toliver,88
6583,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
6584,3qiHUAX7zY4Qnjx8TNUzVx,5478782,"['pluggnb', 'rage rap']",Yeat,84
6585,0DPNfJj6KmYFJvBGJvYVMk,266,[],Splitiyeaat K7,8
6586,3m5qlPf2OkihLz3dRYnkPA,540155,"['colombian pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Ovy On The Drums,81
6587,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
6588,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
6589,1Tie3AZgLQZqYEp8Fv4zOZ,847128,"['classic texas country', 'modern country pop']",Koe Wetzel,74
6590,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
6591,1mcTU81TzQhprhouKaTkpq,24480064,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Rauw Alejandro,93
6592,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
6593,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
6594,26VFTg2z8YR0cCuwLzESi2,21769084,"['electropop', 'etherpop', 'indie poptimism', 'pop']",Halsey,83
6595,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6596,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6597,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
6598,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6599,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
6600,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6601,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6602,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6603,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6604,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6605,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6606,19k8AgwwTSxeaxkOuCQEJs,4615408,"['country rap', 'modern country pop', 'nashville hip hop', 'tennessee hip hop']",Jelly Roll,83
6607,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6608,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6609,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6610,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6611,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6612,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6613,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6614,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6615,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6616,6fOMl44jA4Sp5b9PpYCkzz,10422329,"['hip hop', 'pop rap']",NF,80
6617,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6618,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6619,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6620,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6621,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6622,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6623,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
6624,5YGY8feqx7naU7z4HrwZM6,25089604,['pop'],Miley Cyrus,84
6625,5YGY8feqx7naU7z4HrwZM6,25089604,['pop'],Miley Cyrus,84
6626,5YGY8feqx7naU7z4HrwZM6,25089604,['pop'],Miley Cyrus,84
6627,5YGY8feqx7naU7z4HrwZM6,25089604,['pop'],Miley Cyrus,84
6628,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",Peso Pluma,93
6629,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],Taylor Swift,100
6630,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",Peso Pluma,93
6631,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
6632,2FXC3k01G6Gw61bmprjgqS,8080225,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Hozier,86
6633,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",Peso Pluma,93
6634,2rmkQLzj0k4nZdQehOUByO,2910238,['corrido'],Chino Pacas,83
6635,1mcTU81TzQhprhouKaTkpq,24480064,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Rauw Alejandro,93
6636,4DHLoiIqFYYFjH09WduvFd,544922,['pop r&b'],Coco Jones,65
6637,1U1el3k54VvEUzo3ybLPlM,8121334,['colombian pop'],Kali Uchis,86
6638,63yrD80RY3RNEM2YDpUpO8,21543732,"['alt z', 'electropop', 'pop']",Melanie Martinez,79
6639,5vY5kVSQ9VbjPauvLR7Lqu,23,[],Nasty Guys,16
6640,5PksrGylE6cQ3B23kj78uY,19,[],FIFTY CUPID,11
6641,1oSPZhvZMIrWW5I41kPkkY,9730251,['k-pop'],Jimin,88
6642,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",Ed Sheeran,89
6643,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
6644,1mcTU81TzQhprhouKaTkpq,24480064,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Rauw Alejandro,93
6645,3P2dL1jA3FykjGry2EcZEf,14113,[],Billy B,39
6646,4V8LLVI7PbaPR0K2TGSxFF,17873698,"['hip hop', 'rap']","Tyler, The Creator",95
6647,4MCBfE4596Uoi2O4DtmEMz,36322600,"['chicago rap', 'melodic rap', 'rap']",Juice WRLD,90
6648,0ys2OFYzWYB5hRDLCsBqxt,12551411,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",Fuerza Regida,91
6649,6y8XlgIV8BLlIg1tT1R10i,1592110,"['contemporary country', 'country', 'country road', 'modern country rock']",Old Dominion,71
6650,45TgXXqMDdF8BkjA83OM7z,8085991,['florida rap'],Rod Wave,82
6651,4V8LLVI7PbaPR0K2TGSxFF,17873698,"['hip hop', 'rap']","Tyler, The Creator",95
6652,63yrD80RY3RNEM2YDpUpO8,21543732,"['alt z', 'electropop', 'pop']",Melanie Martinez,79
6653,19k8AgwwTSxeaxkOuCQEJs,4615408,"['country rap', 'modern country pop', 'nashville hip hop', 'tennessee hip hop']",Jelly Roll,83
6654,4V8LLVI7PbaPR0K2TGSxFF,17873698,"['hip hop', 'rap']","Tyler, The Creator",95
6655,1S82w4yw9TYIHZ889mPPaW,607383,"['bedroom r&b', 'krushclub', 'sped up']",Kanii,68
6656,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
6657,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
6658,73rPcaYEhBd0UuVZBqqyQJ,222908,"['modern folk rock', 'new jersey indie', 'pov: indie']",The Happy Fits,56
6659,6icQOAFXDZKsumw3YXyusw,10314972,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Lil Yachty,81
6660,0qpMYTgbXRi1ZcX6vend3T,224667,"['comedy rock', 'comic']",Jack Black,53
6661,0huGjMyP507tBCARyzSkrv,2061751,"['hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",Cordae,72
6662,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",Peso Pluma,93
6663,2feDdbD5araYcm6JhFHHw7,3370461,"['indie poptimism', 'pop']",Labrinth,78
6664,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
6665,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
6666,246dkjvS1zLTtiykXe5h60,45853554,"['dfw rap', 'melodic rap', 'pop', 'rap']",Post Malone,91
6667,6XkjpgcEsYab502Vr1bBeW,5305054,['musica chihuahuense'],Grupo Frontera,86
6668,33NVpKoXjItPwUJTMZIOiY,2450866,"['gen z singer-songwriter', 'singer-songwriter pop']",David Kushner,76
6669,4V8LLVI7PbaPR0K2TGSxFF,17873698,"['hip hop', 'rap']","Tyler, The Creator",95
6670,12GqGscKJx3aE4t07u7eVZ,17504192,"['corridos tumbados', 'sad sierreno']",Peso Pluma,93
6671,0ys2OFYzWYB5hRDLCsBqxt,12551411,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",Fuerza Regida,91
6672,6XkjpgcEsYab502Vr1bBeW,5305054,['musica chihuahuense'],Grupo Frontera,86
6673,6ZV6lGY0prbqpTD0Md8i29,1041126,"['contemporary country', 'country', 'country road', 'modern country rock']",Scotty McCreery,60
6674,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",Future,93
6675,3Xt3RrJMFv5SZkCfUE8C1J,1137995,"['alt z', 'dance pop', 'pop', 'transpop']",Kim Petras,75
6676,5RmQ8k4l3HZ8JoPb4mNsML,14970669,['k-rap'],Agust D,76
6677,6XkjpgcEsYab502Vr1bBeW,5305054,['musica chihuahuense'],Grupo Frontera,86
6678,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
6679,1z7b1Pr1rSlvWRzsW3HOrS,5271075,"['hawaiian hip hop', 'pop rap']",Russ,77
6680,4NYMUsIcUUsBHbV9DICa5x,428670,"['contemporary country', 'modern country pop']",Nate Smith,73
6681,7gOdHgIoIKoe4i9Tta6qdD,7670836,"['boy band', 'pop']",Jonas Brothers,76
6682,7kjSuFGKhLm8b5qXoMhRkJ,515983,['afrobeats'],Libianca,65
6683,2LIk90788K0zvyj2JJVwkJ,3969899,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Jack Harlow,81
6684,1U1el3k54VvEUzo3ybLPlM,8121334,['colombian pop'],Kali Uchis,86
6685,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
6686,3win9vGIxFfBRag9S63wwf,1431104,"['contemporary country', 'modern country pop']",Bailey Zimmerman,77
6687,2R21vXR83lH98kGeO99Y66,38965315,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",Anuel AA,89
6688,6BpvASijzSWj7gnZD4Dvf1,160428,"['contemporary country', 'modern country pop']",Priscilla Block,57
6689,6FAo7ORAHEzSSf5q10LLfN,1398005,[],Lil Mabu,62
6690,4r63FhuTkUYltbVAg5TQnk,12311424,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",DaBaby,80
6691,19k8AgwwTSxeaxkOuCQEJs,4615408,"['country rap', 'modern country pop', 'nashville hip hop', 'tennessee hip hop']",Jelly Roll,83
6692,4E2rKHVDssGJm2SCDOMMJB,696924,['alternative r&b'],Doechii,77
6693,3hcs9uc56yIGFCSy9leWe7,8235336,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",Lil Durk,82
6694,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
6695,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
6696,0EmeFodog0BfCgMzAIvKQp,35512366,"['colombian pop', 'dance pop', 'latin pop', 'pop']",Shakira,88
6697,3oSJ7TBVCWMDMiYjXNiCKE,5557999,"['black americana', 'contemporary country', 'country', 'country road']",Kane Brown,76
6698,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
6699,4e9TBaTlI3LVQz3tkTYC0I,91416,"['contemporary country', 'country pop', 'modern country pop']",Hailey Whitters,56
6700,4MoAOfV4ROWofLG3a3hhBN,2094343,"['contemporary country', 'country', 'country road', 'modern country rock']",Jon Pardi,74
6701,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
6702,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
6703,0ys2OFYzWYB5hRDLCsBqxt,12551411,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",Fuerza Regida,91
6704,246dkjvS1zLTtiykXe5h60,45853554,"['dfw rap', 'melodic rap', 'pop', 'rap']",Post Malone,91
6705,00FQb4jTyendYWaN8pK0wa,41855462,"['art pop', 'pop']",Lana Del Rey,92
6706,57LYzLEk2LcFghVwuWbcuS,7052748,"['r&b', 'rap']",Summer Walker,81
